clip_name,n_annotators,video_id,embed_code,youtube_url,descriptions,interest,alarm,confusion,understanding,frustration,relief,sorrow,joy,anger,gratitude,fear,hope,boredom,surprise,disgust,desire
anim_repair_fix_getout_02,1,794,-_TKs18SwYQ,https://www.youtube.com/watch?v=-_TKs18SwYQ,the robot was sarrow,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_repair_fix_getout_03,2,793,IjtWgfpeWLc,https://www.youtube.com/watch?v=IjtWgfpeWLc,Looks like he's just seen something that excites him! | the robot is angry and alarm with confusion reactions.,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_repair_fix_getready_01,2,792,mrYJwvai0hA,https://www.youtube.com/watch?v=mrYJwvai0hA,Looks like he's contemplating something he just saw | the robot was angry,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_repair_fix_head_down_01,2,791,pDM5_ocMIvc,https://www.youtube.com/watch?v=pDM5_ocMIvc,He looks down at the ground sadly | the robot is fear and sorrow.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
anim_repair_fix_head_up_01,2,790,sWd9aqaiymQ,https://www.youtube.com/watch?v=sWd9aqaiymQ,Looks like he gets jolted awake | the robot is alarm reactions.,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
anim_repair_fix_idle_01,1,789,xWaMlWmU87Q,https://www.youtube.com/watch?v=xWaMlWmU87Q,"The robot is awoken, looks around, then seems to shut down.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_repair_fix_idle_02,2,788,5yl4anZvpjE,https://www.youtube.com/watch?v=5yl4anZvpjE,"The robot studies the person holding the camera, kinda confused, but then approaches them in interest. | this robot is fear and angry",0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
anim_repair_fix_idle_03,2,787,HeNLMYnaMcU,https://www.youtube.com/watch?v=HeNLMYnaMcU,The robot looks around at the world around him. | this robot is relief,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_repair_fix_idle_fullyfull_01,2,786,yf4Oelkmd60,https://www.youtube.com/watch?v=yf4Oelkmd60,"Robot moves forth then back, while making hissing sounds | go to back and front side move that robot and move up and down the eye too.",0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
anim_repair_fix_idle_fullyfull_02,2,785,lFpJLc-P4vU,https://www.youtube.com/watch?v=lFpJLc-P4vU,Robot moves sideways while making hissing sounds | more than time blink our robot eyes.,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_repair_fix_idle_fullyfull_03,2,784,w7am9txLAbw,https://www.youtube.com/watch?v=w7am9txLAbw,Robot makes hissing sound and moves forward | blink and littel moved front to side by side,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
anim_repair_fix_lift_down_01,2,783,Cl5ONQvrrCc,https://www.youtube.com/watch?v=Cl5ONQvrrCc,Robot raises arm quickly and makes a hissing sound | up to down our robot like hand.,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
anim_repair_fix_lift_up_01,2,782,aUpIOVI96a8,https://www.youtube.com/watch?v=aUpIOVI96a8,Robot raises its arm and makes a hissing sound | lightly moved,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0
anim_repair_fix_lowerlift_01,2,781,nAfyCzLAiww,https://www.youtube.com/watch?v=nAfyCzLAiww,Robot makes a quick back and forth move | up down and of our robot hand side.,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0
anim_repair_fix_raiselift_01,2,780,BeL7Hm2oc9I,https://www.youtube.com/watch?v=BeL7Hm2oc9I,Robot raises its arms and moves back and forth while making a hissing sound | down our eye only and little move backside.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0
anim_repair_fix_roundreact_01,2,779,kTgL0Gai5bE,https://www.youtube.com/watch?v=kTgL0Gai5bE,"Robot moves back and forth in a very sudden manner and makes a hissing sound | move side , and blink the eye of robot",0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0
anim_repair_fix_wheels_back_01,2,778,ioD_tryRH4k,https://www.youtube.com/watch?v=ioD_tryRH4k,Robot moves back and forth in a very sudden manner. | suddenly move backside and little shake.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0
anim_repair_fix_wheels_forward_01,2,777,ENSVsZ10SB0,https://www.youtube.com/watch?v=ENSVsZ10SB0,Robot moves back and forth in a very sudden manner. | move and suddently stop the robot.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0
anim_repair_mild_fix_fail_01,2,776,HUFuHftGEL0,https://www.youtube.com/watch?v=HUFuHftGEL0,fear | this robot is feel like interesting,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
anim_repair_mild_fix_head_01,2,775,BGmAZKAwTB8,https://www.youtube.com/watch?v=BGmAZKAwTB8,confusion | this robot feel is like frustration,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_repair_mild_fix_head_02,2,774,VG5K4o9h6fY,https://www.youtube.com/watch?v=VG5K4o9h6fY,anger | this robot is behave like disgust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
anim_repair_mild_fix_lift_01,2,773,NxuuVgfc140,https://www.youtube.com/watch?v=NxuuVgfc140,surprise | his robot looking like confusion state,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_repair_mild_fix_lift_02,2,772,5aRFS83xW-0,https://www.youtube.com/watch?v=5aRFS83xW-0,wow | its act like alarm it wake up persons,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_repair_mild_fix_tread_01,2,771,dbflFCUTJOo,https://www.youtube.com/watch?v=dbflFCUTJOo,thrill | this robot feeling is like frustration,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_repair_mild_fix_tread_02,2,770,uq_yAjETM6k,https://www.youtube.com/watch?v=uq_yAjETM6k,amaze | this robot action is like fear why because its behaving like fear,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
anim_repair_mild_reaction_02,2,769,sh-5d7nbLL8,https://www.youtube.com/watch?v=sh-5d7nbLL8,awesome | this robot action is like relief,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
anim_repair_react_fall_01,2,768,et1-EWJ0TnM,https://www.youtube.com/watch?v=et1-EWJ0TnM,fear | robot action like sorrow,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
anim_repair_react_hit_01,2,767,JulqWIBmNSM,https://www.youtube.com/watch?v=JulqWIBmNSM,nice | report action is like angry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
anim_repair_react_stop_01,2,766,p5Xtm9ZAPjE,https://www.youtube.com/watch?v=p5Xtm9ZAPjE,this robot give little slow but very goood | Robot is crying.,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
anim_repair_reaction_01,2,765,gBeSALl4kGg,https://www.youtube.com/watch?v=gBeSALl4kGg,this robot moving is very fast and sound is good | Robot gets scared.,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
anim_repair_severe_driving_end_01,2,764,7UXO2x3r8BQ,https://www.youtube.com/watch?v=7UXO2x3r8BQ,this robot moving is very slow and sound is also low | Robot wakes up.,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
anim_repair_severe_driving_loop_01,2,763,hPRdaTnhEzY,https://www.youtube.com/watch?v=hPRdaTnhEzY,this robot give good sound | Robot becomes alarmed.,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
anim_repair_severe_driving_loop_02,2,762,yLOAR3UG884,https://www.youtube.com/watch?v=yLOAR3UG884,this robot moving is amazing performance | Robot becomes sad.,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
anim_repair_severe_driving_loop_03,2,761,3rPYGLf-vtQ,https://www.youtube.com/watch?v=3rPYGLf-vtQ,this robot moving the head position is very cute | Robot falling asleep.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
anim_repair_severe_driving_start_01,2,760,n-qYPFUQlXE,https://www.youtube.com/watch?v=n-qYPFUQlXE,this robot give the back position moving | Robot sighs.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_repair_severe_fix_fail_01,2,759,LPES4JIq9g0,https://www.youtube.com/watch?v=LPES4JIq9g0,this robot give very good sound and fast moving | Robot sneezes.,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
anim_repair_severe_fix_getin_01,2,758,SqxSTsd862E,https://www.youtube.com/watch?v=SqxSTsd862E,this robot action is very good and nice to see | Robot backs up uncomfortably.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
anim_repair_severe_fix_getout_01,2,757,V6rnz0ZbjrM,https://www.youtube.com/watch?v=V6rnz0ZbjrM,very nice and the robot actions is slow to see | Robot stretches and yawns.,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
anim_repair_severe_fix_getout_02,2,756,8kCnPqdC4JQ,https://www.youtube.com/watch?v=8kCnPqdC4JQ,"It looks around happily, moving its head up and down in acknowledgement and moves slightly towards the camera while nodding and making a noise. | The robot frustration",0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
anim_repair_severe_fix_getout_03,2,755,y7GQifD3DJU,https://www.youtube.com/watch?v=y7GQifD3DJU,"It wakes up, raising its arms, moving back and forward slightly while making a curious noise. | The robot confusion",0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_repair_severe_fix_getready_01,2,754,F1plySoT_wM,https://www.youtube.com/watch?v=F1plySoT_wM,"It moves forward, squints and raises its arms, while making a feint sound. | The robot gratitude",0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
anim_repair_severe_fix_head_down_01,1,753,wfV4-Eoo7KY,https://www.youtube.com/watch?v=wfV4-Eoo7KY,It tilts its head up and down rapidly while making a feint sound.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_repair_severe_fix_lift_down_01,2,751,3ppFT8N9bck,https://www.youtube.com/watch?v=3ppFT8N9bck,It raises its arms quickly while making a small noise. | The robot look boredom.,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
anim_repair_severe_fix_lift_up_01,2,750,Qxu7uTat28g,https://www.youtube.com/watch?v=Qxu7uTat28g,It raises its arms quickly and makes a light noise. | The robot moves.,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
anim_repair_severe_fix_lowerlift_01,2,749,z6cUW8R0hsg,https://www.youtube.com/watch?v=z6cUW8R0hsg,It looks down and makes a small noise. | The robot look upward,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_repair_severe_fix_raiselift_01,2,748,0ksFif-76gU,https://www.youtube.com/watch?v=0ksFif-76gU,"It looks around then down, moving back a bit and raises its arms. | The robot eye blinking",0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
anim_repair_severe_fix_roundreaction_01,2,747,rsDpEqx85Rg,https://www.youtube.com/watch?v=rsDpEqx85Rg,"It moves forwards, makes a curious noise and raises its arms. | The robot look sorrow",0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_repair_severe_fix_wheels_back_01,2,746,ILu8524mK_I,https://www.youtube.com/watch?v=ILu8524mK_I,It makes a painful noise and then retreats backwards. | The robot backward,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
anim_repair_severe_fix_wheels_forward_01,2,745,uZqLDD6RB9E,https://www.youtube.com/watch?v=uZqLDD6RB9E,the robot jerks forward and squints his eyes like he was going to hit someone | robot feels frustraion and fear.,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
anim_repair_severe_getin_01,2,744,ybOHvJsDtzw,https://www.youtube.com/watch?v=ybOHvJsDtzw,"the robot jerks his arms and moves his eyes oddly he then backs away towards the wall slowly | robot action with anger, fear and confusion.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
anim_repair_severe_getout_01,2,743,DGalG6bfqQw,https://www.youtube.com/watch?v=DGalG6bfqQw,the robot jerks his arms | robot totally confusion and fear.,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
anim_repair_severe_idle_01,2,742,DylhUibfw0k,https://www.youtube.com/watch?v=DylhUibfw0k,the robot is against the wall and quickly lowers his head one time | robot fear and sorrowfully.,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
anim_repair_severe_idle_02,2,741,2nTBoiBHnm4,https://www.youtube.com/watch?v=2nTBoiBHnm4,the robot lowered his eyes and his head looking sad | robot action like frustration and sorrow.,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
anim_repair_severe_idle_03,2,740,QimtdFUdWhE,https://www.youtube.com/watch?v=QimtdFUdWhE,the robot does not move forward or backwards but lowers its head and has sort of a confused look | robot action like confusion and fearness.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
anim_repair_severe_interruption_edge_01,2,739,XwNqt86t8CA,https://www.youtube.com/watch?v=XwNqt86t8CA,the robot backs away quickly raising its arms like it is alarmed | robot feel confusion and fearness.,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
anim_repair_severe_interruption_offcube_01,2,738,uNYHpNyy2V4,https://www.youtube.com/watch?v=uNYHpNyy2V4,"the robot starts with a sad look, it raises its arms and backs up and then turns away from the camera | robot feel enjoy with interest.",0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
anim_repair_severe_reaction_01,2,737,STe2hfUAgT4,https://www.youtube.com/watch?v=STe2hfUAgT4,the robot makes a quick movement lifting his arms and makes a sound like maybe it is sad. it also makes a sad expression and lowers its head | robot feel fear and then hopeful and understanding.,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
anim_repair_severe_reaction_02,2,736,RU5nKo3YGfg,https://www.youtube.com/watch?v=RU5nKo3YGfg,"the robot lifts his arms, lowers his head and makes a small sound | robot feel frustration and fearness.",0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
anim_repair_severe_wakeup_01,2,735,JE6hhtA5ju4,https://www.youtube.com/watch?v=JE6hhtA5ju4,The robot looks down and slams the ground. | looks down and moves its arms dejectedly then spasms a bit with its arms and eyes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
anim_rollblock_fail_01,2,734,D6KVzXeNsH8,https://www.youtube.com/watch?v=D6KVzXeNsH8,The robot looks down and makes a noise. | looks down and sighs,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
anim_rtc_react_01,2,733,C_LOolG6oas,https://www.youtube.com/watch?v=C_LOolG6oas,The robot slightly raises its arm and sits it down. | looks up and hums,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
anim_rtpkeepaway_askforgame_01,2,732,eceAHZ42kF8,https://www.youtube.com/watch?v=eceAHZ42kF8,The robot moves forward and raises its arm. | moves forward and lifts its arms all the way up and then back down,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_rtpkeepaway_askforgame_02,2,731,6vA7GJDWGhc,https://www.youtube.com/watch?v=6vA7GJDWGhc,The robot raises his arm as if it is asking how we don't understand. | moves forward and raises its arms all the way up,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
anim_rtpkeepaway_ideatoplay_01,2,730,MOscZNnOJbE,https://www.youtube.com/watch?v=MOscZNnOJbE,"The robot looks up and says something | looks to the left, moves forward a bit and appears to ask a question with its voice",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_rtpkeepaway_ideatoplay_02,2,729,dtcBtNFInqg,https://www.youtube.com/watch?v=dtcBtNFInqg,"The robot jumps upwards | looks right, then up, squinting and throws its arms half way up",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
anim_rtpkeepaway_ideatoplay_03,2,728,zTy730H17u8,https://www.youtube.com/watch?v=zTy730H17u8,The robot looks down and then springs backwards. | looks down then throws its arms half way up,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
anim_rtpkeepaway_idle_01,2,727,FVmhd7lRbGc,https://www.youtube.com/watch?v=FVmhd7lRbGc,"The robot looks all around as if confused. | looks around the room, never moving",0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
anim_rtpkeepaway_idle_02,2,726,GAet9xMFwHM,https://www.youtube.com/watch?v=GAet9xMFwHM,"The robot looks up. | looks up, then glances to the right",0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
anim_rtpkeepaway_idle_03,2,725,A5zmz-FwdQ4,https://www.youtube.com/watch?v=A5zmz-FwdQ4,"very brief emotions but i saw interest as it looked and maybe some understanding in it's actions, although very still | Robot looks bored.",0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
anim_rtpkeepaway_playerno_01,2,724,HhaRkPNrZag,https://www.youtube.com/watch?v=HhaRkPNrZag,Poor thing was very saddened as it opened it's eyes and then closed then expressing deep sadness | Looks unhappy or disgusted by something.,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
anim_rtpkeepaway_playerno_02,2,723,Y-bk5bDbuvA,https://www.youtube.com/watch?v=Y-bk5bDbuvA,The sound along with the facial expression sounded very disappointing so sorrow and disgust fit it too | Looks it is expressing sorrow.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
anim_rtpkeepaway_playerno_03,2,722,dCs7pRAdm28,https://www.youtube.com/watch?v=dCs7pRAdm28,Its eyes perked up in surpise and then expressed lots of sadness in it's voice | Robot is disappointed.,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
anim_rtpkeepaway_playeryes_01,2,721,fAmvcKo4GqI,https://www.youtube.com/watch?v=fAmvcKo4GqI,slight surprise and then great joy as it lifts it's head and laughs | Laughing.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
anim_rtpkeepaway_playeryes_02,2,720,pXHPRO-D9h4,https://www.youtube.com/watch?v=pXHPRO-D9h4,I heard joy and almost laughing | Giggling.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_rtpkeepaway_playeryes_03,2,719,8PlpEMDegO0,https://www.youtube.com/watch?v=8PlpEMDegO0,I see some panic and movement backwards in an alarming way out of fear | It doesn't know something.,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
anim_rtpkeepaway_reacttocube_01,2,718,yoyOn6OxILc,https://www.youtube.com/watch?v=yoyOn6OxILc,the quick action and movement seems to be very angry and somewhat frustrated | The robot is angry and aggressive.,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_rtpkeepaway_reacttocube_02,2,717,QMDMfeQWV_w,https://www.youtube.com/watch?v=QMDMfeQWV_w,it jumps up a little as if surprised | It looks surprised by something.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
anim_rtpkeepaway_reacttocube_03,2,716,CIITjv7yMUs,https://www.youtube.com/watch?v=CIITjv7yMUs,asks a question out of confusion | It looks to be lowering its head in frustration.,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_rtpmemorymatch_no_01,2,715,GAjxg9n2Jbg,https://www.youtube.com/watch?v=GAjxg9n2Jbg,"It looks down and moves backwards slightly, then looks back up with a noise. | it looks downward and moves backward making a sad noise",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_rtpmemorymatch_no_02,2,714,5riNyL49rAg,https://www.youtube.com/watch?v=5riNyL49rAg,"It moves its arms to the ground, moving backwards, squints its eyes and rolls its head with a sighing sound. | it rolls its eyes",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_rtpmemorymatch_request_01,2,713,FTvxZdbF9HM,https://www.youtube.com/watch?v=FTvxZdbF9HM,It happily squints looking upward and makes a noise while moving slightly backwards. | it looks up and moves back a litle,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
anim_rtpmemorymatch_request_02,2,712,CLioFW1ep1o,https://www.youtube.com/watch?v=CLioFW1ep1o,"It looks up, waves its arms rapidly and makes a noise. | it makes a strange sound and lifts its arms up and down",0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
anim_rtpmemorymatch_request_03,2,711,pmLxC_ymMRU,https://www.youtube.com/watch?v=pmLxC_ymMRU,"It looks around, waves its arms around rapidly while making a noise. | it shakes its arms up in the air",0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
anim_rtpmemorymatch_yes_01,2,710,QliwkU0oAdU,https://www.youtube.com/watch?v=QliwkU0oAdU,"It nods upwards, moves its arms to the ground while making an acknowledged noise. | it lifts up its arms and makes a noise",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
anim_rtpmemorymatch_yes_02,2,709,CSmmqCly6P8,https://www.youtube.com/watch?v=CSmmqCly6P8,"It wakes up, looks up, nods while making a noise and goes back to closing its eyes. | it looks like its agreeing, kinda shaking its head",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
anim_rtpmemorymatch_yes_03,2,708,AjdgBdNNsZc,https://www.youtube.com/watch?v=AjdgBdNNsZc,"It looks up quickly and squints while making a happy noise. | it looks defeated, downward and slumps",0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
anim_rtpmemorymatch_yes_04,2,707,xerRPjpPfGo,https://www.youtube.com/watch?v=xerRPjpPfGo,"It looks happily around, squints, waves its arms rapidly and makes a noise. | it kinda moves its arms up and down and blinks",0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
anim_sdk_speak_01,2,865,Lj2abjwJPXg,https://www.youtube.com/watch?v=Lj2abjwJPXg,It looks around faintly. | the robot eyes are rotating,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
anim_sparking_driving_loop_01,2,864,9M4FHZHj-rM,https://www.youtube.com/watch?v=9M4FHZHj-rM,"It squints, looks down and around, then opens its eyes fully with a small sound. | the robot eye are openings",0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
anim_sparking_driving_loop_02,2,863,bnjNNV534ag,https://www.youtube.com/watch?v=bnjNNV534ag,"It squints and looks down then back up slightly, opening its eyes fully. | the robot eye blinking",0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_sparking_driving_loop_03,2,862,v7mwTy7ma7Y,https://www.youtube.com/watch?v=v7mwTy7ma7Y,"It squints and looks down, making a small sound. | robot eye blink",0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
